server_generation,latency_sensitivity,time_step,capacity,demand
GPU.S3,high,33,0.0,0.0
CPU.S1,low,34,0.0,336923.73592614004
CPU.S1,medium,34,250091.77752700853,250091.77752700855
CPU.S1,high,34,407870.9184188488,407870.9184188489
CPU.S2,low,34,0.0,0.0
CPU.S2,medium,34,0.0,0.0
CPU.S2,high,34,0.0,0.0
CPU.S3,low,34,0.0,0.0
CPU.S3,medium,34,0.0,0.0
CPU.S3,high,34,0.0,0.0
CPU.S4,low,34,0.0,0.0
CPU.S4,medium,34,0.0,0.0
CPU.S4,high,34,0.0,0.0
GPU.S1,low,34,469.9818527565116,376.0
GPU.S1,medium,34,844.0,844.0
GPU.S1,high,34,546.0544190771197,530.0
GPU.S2,low,34,0.0,0.0
GPU.S2,medium,34,0.0,0.0
GPU.S2,high,34,0.0,0.0
GPU.S3,low,34,0.0,0.0
GPU.S3,medium,34,0.0,0.0
GPU.S3,high,34,0.0,0.0
CPU.S1,low,35,-1.7677628047694904e-10,307333.59084591904
CPU.S1,medium,35,239368.46859620253,239368.46859620255
CPU.S1,high,35,394364.05901659175,394364.05901659175
CPU.S2,low,35,0.0,0.0
CPU.S2,medium,35,0.0,0.0
CPU.S2,high,35,0.0,0.0
CPU.S3,low,35,0.0,0.0
CPU.S3,medium,35,0.0,0.0
CPU.S3,high,35,0.0,0.0
CPU.S4,low,35,0.0,0.0
CPU.S4,medium,35,0.0,0.0
CPU.S4,high,35,0.0,0.0
GPU.S1,low,35,361.0,361.0
GPU.S1,medium,35,901.0,901.0
GPU.S1,high,35,893.0,893.0
GPU.S2,low,35,0.0,0.0
GPU.S2,medium,35,0.0,0.0
GPU.S2,high,35,0.0,0.0
GPU.S3,low,35,0.0,0.0
GPU.S3,medium,35,0.0,0.0
GPU.S3,high,35,0.0,0.0
CPU.S1,low,36,-7.342301210933982e-11,99370.74015221102
CPU.S1,medium,36,241494.72542269513,241494.7254226955
CPU.S1,high,36,411341.41175792913,411341.411757929
CPU.S2,low,36,0.0,0.0
CPU.S2,medium,36,0.0,0.0
CPU.S2,high,36,0.0,0.0
CPU.S3,low,36,0.0,0.0
CPU.S3,medium,36,0.0,0.0
CPU.S3,high,36,0.0,0.0
CPU.S4,low,36,0.0,0.0
CPU.S4,medium,36,0.0,0.0
CPU.S4,high,36,0.0,0.0
GPU.S1,low,36,378.0,378.0
GPU.S1,medium,36,969.0,969.0
GPU.S1,high,36,871.0,871.0
GPU.S2,low,36,0.0,0.0
GPU.S2,medium,36,0.0,0.0
GPU.S2,high,36,0.0,0.0
GPU.S3,low,36,0.0,0.0
GPU.S3,medium,36,0.0,0.0
GPU.S3,high,36,0.0,0.0
CPU.S1,low,37,0.0,577299.683199921
CPU.S1,medium,37,249198.7967663968,249198.79676639684
CPU.S1,high,37,395353.6693974541,395353.6693974541
CPU.S2,low,37,13239.0,13239.0
CPU.S2,medium,37,16481.0,16481.0
CPU.S2,high,37,11883.0,11883.0
CPU.S3,low,37,0.0,0.0
CPU.S3,medium,37,0.0,0.0
CPU.S3,high,37,0.0,0.0
CPU.S4,low,37,0.0,0.0
CPU.S4,medium,37,0.0,0.0
CPU.S4,high,37,0.0,0.0
GPU.S1,low,37,350.0,350.0
GPU.S1,medium,37,988.0,988.0
GPU.S1,high,37,1031.0,1031.0
GPU.S2,low,37,0.0,0.0
GPU.S2,medium,37,0.0,0.0
GPU.S2,high,37,0.0,0.0
GPU.S3,low,37,0.0,0.0
GPU.S3,medium,37,0.0,0.0
GPU.S3,high,37,0.0,0.0
CPU.S1,low,38,2.6420021559170698e-11,259323.07708114505
CPU.S1,medium,38,252575.86253747833,252575.86253747833
CPU.S1,high,38,388518.23310407065,388518.23310407065
CPU.S2,low,38,20827.0,20827.0
CPU.S2,medium,38,26714.0,26714.0
CPU.S2,high,38,18367.0,18367.0
CPU.S3,low,38,0.0,0.0
CPU.S3,medium,38,0.0,0.0
CPU.S3,high,38,0.0,0.0
CPU.S4,low,38,0.0,0.0
CPU.S4,medium,38,0.0,0.0
CPU.S4,high,38,0.0,0.0
GPU.S1,low,38,385.0,385.0
GPU.S1,medium,38,1116.0,1116.0
GPU.S1,high,38,995.0,995.0
GPU.S2,low,38,0.0,0.0
GPU.S2,medium,38,0.0,0.0
GPU.S2,high,38,0.0,0.0
GPU.S3,low,38,0.0,0.0
GPU.S3,medium,38,0.0,0.0
GPU.S3,high,38,0.0,0.0
CPU.S1,low,39,-7.501561943057653e-11,266760.78142909805
CPU.S1,medium,39,314716.5404466219,314716.54044662183
CPU.S1,high,39,334604.0,334604.0
CPU.S2,low,39,27030.0,27030.0
CPU.S2,medium,39,34719.0,34719.0
CPU.S2,high,39,20892.0,20892.0
CPU.S3,low,39,0.0,0.0
CPU.S3,medium,39,0.0,0.0
CPU.S3,high,39,0.0,0.0
CPU.S4,low,39,0.0,0.0
CPU.S4,medium,39,0.0,0.0
CPU.S4,high,39,0.0,0.0
GPU.S1,low,39,388.51122154450775,380.0
GPU.S1,medium,39,1149.8282892350846,1084.0
GPU.S1,high,39,977.434687846696,800.0
GPU.S2,low,39,0.0,0.0
GPU.S2,medium,39,0.0,0.0
GPU.S2,high,39,0.0,0.0
GPU.S3,low,39,0.0,0.0
GPU.S3,medium,39,0.0,0.0
GPU.S3,high,39,0.0,0.0
CPU.S1,low,40,170.81643285285443,170.81643285276368
CPU.S1,medium,40,353372.18888704525,353372.18888704525
CPU.S1,high,40,291778.0,291778.0
CPU.S2,low,40,32577.0,32577.0
CPU.S2,medium,40,40483.0,40483.0
CPU.S2,high,40,25140.0,25140.0
CPU.S3,low,40,0.0,0.0
CPU.S3,medium,40,0.0,0.0
CPU.S3,high,40,0.0,0.0
CPU.S4,low,40,0.0,0.0
CPU.S4,medium,40,0.0,0.0
CPU.S4,high,40,0.0,0.0
GPU.S1,low,40,401.0,401.0
GPU.S1,medium,40,1115.0,1115.0
GPU.S1,high,40,1056.0,1056.0
GPU.S2,low,40,0.0,0.0
GPU.S2,medium,40,0.0,0.0
GPU.S2,high,40,0.0,0.0
GPU.S3,low,40,0.0,0.0
GPU.S3,medium,40,0.0,0.0
GPU.S3,high,40,0.0,0.0
CPU.S1,low,41,31991.565124172295,31991.56512417231
CPU.S1,medium,41,353143.45918261615,353143.459182616
CPU.S1,high,41,260187.0,260187.0
CPU.S2,low,41,40920.0,40920.0
CPU.S2,medium,41,56067.0,56067.0
CPU.S2,high,41,35146.0,35146.0
CPU.S3,low,41,0.0,0.0
CPU.S3,medium,41,0.0,0.0
CPU.S3,high,41,0.0,0.0
CPU.S4,low,41,0.0,0.0
CPU.S4,medium,41,0.0,0.0
CPU.S4,high,41,0.0,0.0
GPU.S1,low,41,469.0,469.0
GPU.S1,medium,41,1157.0,1157.0
GPU.S1,high,41,922.6330451662175,838.0
GPU.S2,low,41,0.0,0.0
GPU.S2,medium,41,0.0,0.0
GPU.S2,high,41,0.0,0.0
GPU.S3,low,41,0.0,0.0
GPU.S3,medium,41,0.0,0.0
GPU.S3,high,41,0.0,0.0
CPU.S1,low,42,32820.570162509364,32820.57016250928
CPU.S1,medium,42,356637.33215816703,356637.33215816703
CPU.S1,high,42,262319.1149898888,262319.11498988874
CPU.S2,low,42,57115.55195999364,57115.55195999364
CPU.S2,medium,42,72175.77448832757,72175.77448832757
CPU.S2,high,42,55194.0,55194.0
CPU.S3,low,42,0.0,0.0
CPU.S3,medium,42,0.0,0.0
CPU.S3,high,42,0.0,0.0
CPU.S4,low,42,0.0,0.0
CPU.S4,medium,42,0.0,0.0
CPU.S4,high,42,0.0,0.0
GPU.S1,low,42,432.1390928402035,331.0
GPU.S1,medium,42,1233.0,1233.0
GPU.S1,high,42,952.0,952.0
GPU.S2,low,42,0.0,0.0
GPU.S2,medium,42,0.0,0.0
GPU.S2,high,42,0.0,0.0
GPU.S3,low,42,0.0,0.0
GPU.S3,medium,42,0.0,0.0
GPU.S3,high,42,0.0,0.0
CPU.S1,low,43,74303.72916276795,74303.72916276794
CPU.S1,medium,43,350383.1978222013,350383.1978222013
CPU.S1,high,43,220379.19618057564,199986.0
CPU.S2,low,43,58644.999999999985,58645.0
CPU.S2,medium,43,72389.0,72389.0
CPU.S2,high,43,55560.55797589675,54623.0
CPU.S3,low,43,0.0,0.0
CPU.S3,medium,43,0.0,0.0
CPU.S3,high,43,0.0,0.0
CPU.S4,low,43,0.0,0.0
CPU.S4,medium,43,0.0,0.0
CPU.S4,high,43,0.0,0.0
GPU.S1,low,43,324.0,324.0
GPU.S1,medium,43,1257.0,1257.0
GPU.S1,high,43,1111.0,1111.0
GPU.S2,low,43,0.0,0.0
GPU.S2,medium,43,0.0,0.0
GPU.S2,high,43,0.0,0.0
GPU.S3,low,43,0.0,0.0
GPU.S3,medium,43,0.0,0.0
GPU.S3,high,43,0.0,0.0
CPU.S1,low,44,75776.10563596165,75776.10563596169
CPU.S1,medium,44,352231.3886227085,352231.3886227085
CPU.S1,high,44,220200.0,220200.0
CPU.S2,low,44,65349.0,65349.0
CPU.S2,medium,44,74260.49489120755,74260.49489120755
CPU.S2,high,44,64896.0,64896.0
CPU.S3,low,44,0.0,0.0
CPU.S3,medium,44,0.0,0.0
CPU.S3,high,44,0.0,0.0
CPU.S4,low,44,0.0,0.0
CPU.S4,medium,44,0.0,0.0
CPU.S4,high,44,0.0,0.0
GPU.S1,low,44,460.62321917083625,449.0
GPU.S1,medium,44,1331.0,1331.0
GPU.S1,high,44,883.0,883.0
GPU.S2,low,44,0.0,0.0
GPU.S2,medium,44,0.0,0.0
GPU.S2,high,44,0.0,0.0
GPU.S3,low,44,0.0,0.0
GPU.S3,medium,44,0.0,0.0
GPU.S3,high,44,0.0,0.0
CPU.S1,low,45,75595.10272069529,75595.10272069529
CPU.S1,medium,45,354457.3366881639,354457.3366881639
CPU.S1,high,45,210114.70468678587,197788.0
CPU.S2,low,45,84989.0,84989.0
CPU.S2,medium,45,71778.22970011135,71778.22970011135
CPU.S2,high,45,81818.0,81818.0
CPU.S3,low,45,0.0,0.0
CPU.S3,medium,45,0.0,0.0
CPU.S3,high,45,0.0,0.0
CPU.S4,low,45,0.0,0.0
CPU.S4,medium,45,0.0,0.0
CPU.S4,high,45,0.0,0.0
GPU.S1,low,45,550.0,550.0
GPU.S1,medium,45,1394.0,1394.0
GPU.S1,high,45,745.0,745.0
GPU.S2,low,45,0.0,0.0
GPU.S2,medium,45,0.0,0.0
GPU.S2,high,45,0.0,0.0
GPU.S3,low,45,0.0,0.0
GPU.S3,medium,45,0.0,0.0
GPU.S3,high,45,0.0,0.0
CPU.S1,low,46,76541.95096406795,76541.95096406795
CPU.S1,medium,46,343521.29179555055,343521.29179555055
CPU.S1,high,46,206733.0,206733.0
CPU.S2,low,46,111560.0,111560.0
CPU.S2,medium,46,73399.46264671847,73399.4626467186
CPU.S2,high,46,96519.0,96518.99999999997
CPU.S3,low,46,0.0,0.0
CPU.S3,medium,46,0.0,0.0
CPU.S3,high,46,0.0,0.0
CPU.S4,low,46,0.0,0.0
CPU.S4,medium,46,0.0,0.0
CPU.S4,high,46,0.0,0.0
GPU.S1,low,46,549.0,549.0
GPU.S1,medium,46,1546.0,1546.0
GPU.S1,high,46,973.0,973.0
GPU.S2,low,46,0.0,0.0
GPU.S2,medium,46,0.0,0.0
GPU.S2,high,46,0.0,0.0
GPU.S3,low,46,0.0,0.0
GPU.S3,medium,46,0.0,0.0
GPU.S3,high,46,0.0,0.0
CPU.S1,low,47,75714.69862526984,75714.69862526984
CPU.S1,medium,47,329535.0,329535.0
CPU.S1,high,47,207880.71093681484,202560.0
CPU.S2,low,47,121190.0,121190.0
CPU.S2,medium,47,80972.34514038861,80972.34514038858
CPU.S2,high,47,110096.0,110096.0
CPU.S3,low,47,0.0,0.0
CPU.S3,medium,47,0.0,0.0
CPU.S3,high,47,0.0,0.0
CPU.S4,low,47,0.0,0.0
CPU.S4,medium,47,0.0,0.0
CPU.S4,high,47,0.0,0.0
GPU.S1,low,47,454.7740653144048,454.7740653144049
GPU.S1,medium,47,1562.4448706725084,1562.4448706725086
GPU.S1,high,47,1198.0869075877367,1198.0869075877367
GPU.S2,low,47,0.0,0.0
GPU.S2,medium,47,0.0,0.0
GPU.S2,high,47,0.0,0.0
GPU.S3,low,47,0.0,0.0
GPU.S3,medium,47,0.0,0.0
GPU.S3,high,47,0.0,0.0
CPU.S1,low,48,69560.1492953542,59949.0
CPU.S1,medium,48,325925.0,325925.0
CPU.S1,high,48,214877.77254220977,214877.77254220977
CPU.S2,low,48,160255.74260965188,160255.74260965188
CPU.S2,medium,48,85972.48776848758,85972.48776848757
CPU.S2,high,48,135419.0,135419.0
CPU.S3,low,48,0.0,0.0
CPU.S3,medium,48,0.0,0.0
CPU.S3,high,48,0.0,0.0
CPU.S4,low,48,0.0,0.0
CPU.S4,medium,48,0.0,0.0
CPU.S4,high,48,0.0,0.0
GPU.S1,low,48,441.65875232623677,441.6587523262385
GPU.S1,medium,48,1499.0,1499.0
GPU.S1,high,48,1193.0,1193.0
GPU.S2,low,48,0.0,0.0
GPU.S2,medium,48,0.0,0.0
GPU.S2,high,48,0.0,0.0
GPU.S3,low,48,0.0,0.0
GPU.S3,medium,48,0.0,0.0
GPU.S3,high,48,0.0,0.0
CPU.S1,low,49,70732.72718556337,3402.0
CPU.S1,medium,49,280017.50932319585,273213.0
CPU.S1,high,49,221595.80124332046,195852.0
CPU.S2,low,49,159746.37298440706,159746.37298440706
CPU.S2,medium,49,134307.73792535882,134307.73792535882
CPU.S2,high,49,164597.0,164597.0
CPU.S3,low,49,0.0,0.0
CPU.S3,medium,49,0.0,0.0
CPU.S3,high,49,0.0,0.0
CPU.S4,low,49,0.0,0.0
CPU.S4,medium,49,0.0,0.0
CPU.S4,high,49,0.0,0.0
GPU.S1,low,49,444.6893234738512,444.6893234738511
GPU.S1,medium,49,1384.0000000000005,1384.0
GPU.S1,high,49,1325.0,1325.0
GPU.S2,low,49,17.0,17.0
GPU.S2,medium,49,29.0,29.0
GPU.S2,high,49,40.0,40.0
GPU.S3,low,49,0.0,0.0
GPU.S3,medium,49,0.0,0.0
GPU.S3,high,49,0.0,0.0
CPU.S1,low,50,70247.78146025175,51835.0
CPU.S1,medium,50,291734.75307203206,265584.0
CPU.S1,high,50,220602.0,220602.0
CPU.S2,low,50,158393.2504245893,158393.25042458932
CPU.S2,medium,50,134759.84548197157,134759.84548197157
CPU.S2,high,50,161993.36557116435,161993.36557116435
CPU.S3,low,50,0.0,0.0
CPU.S3,medium,50,0.0,0.0
CPU.S3,high,50,0.0,0.0
CPU.S4,low,50,0.0,0.0
CPU.S4,medium,50,0.0,0.0
CPU.S4,high,50,0.0,0.0
GPU.S1,low,50,416.672524214239,416.67252421423905
GPU.S1,medium,50,1371.3901790230275,1371.3901790230275
GPU.S1,high,50,1326.4193675570018,1326.4193675570023
GPU.S2,low,50,17.0,17.0
GPU.S2,medium,50,45.0,45.0
GPU.S2,high,50,51.0,51.0
GPU.S3,low,50,0.0,0.0
GPU.S3,medium,50,0.0,0.0
GPU.S3,high,50,0.0,0.0
CPU.S1,low,51,68505.0,68505.0
CPU.S1,medium,51,288150.3064962404,242765.0
CPU.S1,high,51,210313.72820958754,206667.0
CPU.S2,low,51,164459.9999999999,164460.0
CPU.S2,medium,51,134708.99999999997,134709.0
CPU.S2,high,51,164830.13529090027,159344.0
CPU.S3,low,51,0.0,0.0
CPU.S3,medium,51,0.0,0.0
CPU.S3,high,51,0.0,0.0
CPU.S4,low,51,0.0,0.0
CPU.S4,medium,51,0.0,0.0
CPU.S4,high,51,0.0,0.0
GPU.S1,low,51,720.4866697413547,547.0
GPU.S1,medium,51,1374.9999999999993,1375.0
GPU.S1,high,51,1043.0,1043.0
GPU.S2,low,51,27.0,27.0
GPU.S2,medium,51,60.0,60.0
GPU.S2,high,51,53.0,53.0
GPU.S3,low,51,0.0,0.0
GPU.S3,medium,51,0.0,0.0
GPU.S3,high,51,0.0,0.0
CPU.S1,low,52,69554.86725147921,67198.0
CPU.S1,medium,52,279323.35326825076,238893.0
CPU.S1,high,52,202693.65944585198,174708.0
CPU.S2,low,52,175297.35455945868,175297.35455945868
CPU.S2,medium,52,131427.38004820523,129803.0
CPU.S2,high,52,166894.0,166894.0
CPU.S3,low,52,0.0,0.0
CPU.S3,medium,52,0.0,0.0
CPU.S3,high,52,0.0,0.0
CPU.S4,low,52,0.0,0.0
CPU.S4,medium,52,0.0,0.0
CPU.S4,high,52,0.0,0.0
GPU.S1,low,52,1110.6070362205282,413.0
GPU.S1,medium,52,1501.25143730509,1395.0
GPU.S1,high,52,568.8447317890399,313.0
GPU.S2,low,52,35.0,35.0
GPU.S2,medium,52,64.0,64.0
GPU.S2,high,52,65.0,65.0
GPU.S3,low,52,0.0,0.0
GPU.S3,medium,52,0.0,0.0
GPU.S3,high,52,0.0,0.0
CPU.S1,low,53,70851.85889335253,70851.85889335253
CPU.S1,medium,53,279224.0,279224.0
CPU.S1,high,53,210551.0,210551.0
CPU.S2,low,53,174319.64133510107,174319.6413351011
CPU.S2,medium,53,133907.46110936094,133907.46110936094
CPU.S2,high,53,189776.0,189776.0
CPU.S3,low,53,0.0,0.0
CPU.S3,medium,53,0.0,0.0
CPU.S3,high,53,0.0,0.0
CPU.S4,low,53,0.0,0.0
CPU.S4,medium,53,0.0,0.0
CPU.S4,high,53,0.0,0.0
GPU.S1,low,53,1109.3557596048124,321.00000000000006
GPU.S1,medium,53,1481.0,1481.0
GPU.S1,high,53,556.0,556.0
GPU.S2,low,53,37.0,37.0
GPU.S2,medium,53,65.0,65.0
GPU.S2,high,53,75.0,75.0
GPU.S3,low,53,0.0,0.0
GPU.S3,medium,53,0.0,0.0
GPU.S3,high,53,0.0,0.0
CPU.S1,low,54,75862.73719081926,75862.73719081926
CPU.S1,medium,54,294204.10650412843,294204.1065041284
CPU.S1,high,54,191379.0,191379.0
CPU.S2,low,54,178831.18773689694,178831.1877368969
CPU.S2,medium,54,135439.42679152556,135439.42679152556
CPU.S2,high,54,194499.68310977102,194499.683109771
CPU.S3,low,54,0.0,0.0
CPU.S3,medium,54,0.0,0.0
CPU.S3,high,54,0.0,0.0
CPU.S4,low,54,0.0,0.0
CPU.S4,medium,54,0.0,0.0
CPU.S4,high,54,0.0,0.0
GPU.S1,low,54,1374.9615929097504,214.0
GPU.S1,medium,54,1407.7238779941322,1362.0
GPU.S1,high,54,322.0,322.0
GPU.S2,low,54,42.369495809537916,40.0
GPU.S2,medium,54,71.0,71.0
GPU.S2,high,54,63.0,63.0
GPU.S3,low,54,0.0,0.0
GPU.S3,medium,54,0.0,0.0
GPU.S3,high,54,0.0,0.0
CPU.S1,low,55,100896.0,100895.99999999999
CPU.S1,medium,55,302652.46114607033,302652.46114607033
CPU.S1,high,55,165774.97256829002,152171.0
CPU.S2,low,55,184974.08864164018,184974.08864164015
CPU.S2,medium,55,134105.80399311232,134105.80399311232
CPU.S2,high,55,176226.3930772029,173819.99999999994
CPU.S3,low,55,0.0,0.0
CPU.S3,medium,55,0.0,0.0
CPU.S3,high,55,0.0,0.0
CPU.S4,low,55,0.0,0.0
CPU.S4,medium,55,0.0,0.0
CPU.S4,high,55,0.0,0.0
GPU.S1,low,55,1393.437461424047,70.0
GPU.S1,medium,55,1397.9999999999857,1398.0
GPU.S1,high,55,335.5497477132656,177.0
GPU.S2,low,55,52.0,52.0
GPU.S2,medium,55,84.0,84.0
GPU.S2,high,55,57.0,57.0
GPU.S3,low,55,0.0,0.0
GPU.S3,medium,55,0.0,0.0
GPU.S3,high,55,0.0,0.0
CPU.S1,low,56,104635.95075686413,104635.95075686421
CPU.S1,medium,56,293682.0630950161,293682.0630950161
CPU.S1,high,56,161959.0,161959.0
CPU.S2,low,56,184702.45122789452,184702.45122789452
CPU.S2,medium,56,129983.19921615571,129983.19921615568
CPU.S2,high,56,176406.00000000003,176406.0
CPU.S3,low,56,0.0,0.0
CPU.S3,medium,56,0.0,0.0
CPU.S3,high,56,0.0,0.0
CPU.S4,low,56,0.0,0.0
CPU.S4,medium,56,0.0,0.0
CPU.S4,high,56,0.0,0.0
GPU.S1,low,56,1331.5069428279928,137.0
GPU.S1,medium,56,1437.0,1437.0
GPU.S1,high,56,427.0,427.0
GPU.S2,low,56,60.0,60.0
GPU.S2,medium,56,91.0,91.0
GPU.S2,high,56,46.0,46.0
GPU.S3,low,56,0.0,0.0
GPU.S3,medium,56,0.0,0.0
GPU.S3,high,56,0.0,0.0
CPU.S1,low,57,114628.55365439718,114628.5536543972
CPU.S1,medium,57,293744.9999999999,293745.0
CPU.S1,high,57,154090.0,154090.0
CPU.S2,low,57,186824.0,186824.0
CPU.S2,medium,57,129688.02096018405,129688.0209601841
CPU.S2,high,57,195111.0,195111.0
CPU.S3,low,57,0.0,0.0
CPU.S3,medium,57,0.0,0.0
CPU.S3,high,57,0.0,0.0
CPU.S4,low,57,0.0,0.0
CPU.S4,medium,57,0.0,0.0
CPU.S4,high,57,0.0,0.0
GPU.S1,low,57,1706.9318338600228,0.0
GPU.S1,medium,57,1366.0,1366.0
GPU.S1,high,57,140.0,140.0
GPU.S2,low,57,83.0,83.0
GPU.S2,medium,57,106.0,106.0
GPU.S2,high,57,69.0,69.0
GPU.S3,low,57,0.0,0.0
GPU.S3,medium,57,0.0,0.0
GPU.S3,high,57,0.0,0.0
CPU.S1,low,58,112501.31470183728,112501.31470183731
CPU.S1,medium,58,301885.70098656585,301885.70098656585
CPU.S1,high,58,149734.31684025328,144094.0
CPU.S2,low,58,199608.0,199608.0
CPU.S2,medium,58,131417.66131378934,131417.66131378931
CPU.S2,high,58,203671.0,203671.0
CPU.S3,low,58,0.0,0.0
CPU.S3,medium,58,0.0,0.0
CPU.S3,high,58,0.0,0.0
CPU.S4,low,58,0.0,0.0
CPU.S4,medium,58,0.0,0.0
CPU.S4,high,58,0.0,0.0
GPU.S1,low,58,1695.2298020451817,71.0
GPU.S1,medium,58,1274.9999999999864,1275.0
GPU.S1,high,58,143.4102940465827,0.0
GPU.S2,low,58,83.0,83.0
GPU.S2,medium,58,131.0,131.0
GPU.S2,high,58,85.0,85.0
GPU.S3,low,58,0.0,0.0
GPU.S3,medium,58,0.0,0.0
GPU.S3,high,58,0.0,0.0
CPU.S1,low,59,114981.09753986016,114981.09753986017
CPU.S1,medium,59,295309.792246884,295309.79224688397
CPU.S1,high,59,144483.61882065315,129764.0
CPU.S2,low,59,232158.0,232158.0
CPU.S2,medium,59,127996.11377545871,127996.11377545865
CPU.S2,high,59,214871.0,214871.0
CPU.S3,low,59,0.0,0.0
CPU.S3,medium,59,0.0,0.0
CPU.S3,high,59,0.0,0.0
CPU.S4,low,59,0.0,0.0
CPU.S4,medium,59,0.0,0.0
CPU.S4,high,59,0.0,0.0
GPU.S1,low,59,1096.3760194058127,97.0
GPU.S1,medium,59,1296.0,1296.0
GPU.S1,high,59,812.0,812.0
GPU.S2,low,59,101.0,101.0
GPU.S2,medium,59,129.0,129.0
GPU.S2,high,59,106.0,106.0
GPU.S3,low,59,0.0,0.0
GPU.S3,medium,59,0.0,0.0
GPU.S3,high,59,0.0,0.0
CPU.S1,low,60,108850.05307154637,108850.05307154634
CPU.S1,medium,60,304625.69778297475,304625.6977829747
CPU.S1,high,60,147722.0,147722.0
CPU.S2,low,60,246696.871558273,246696.87155827298
CPU.S2,medium,60,133211.83770947898,133211.83770947903
CPU.S2,high,60,248832.0,248832.0
CPU.S3,low,60,0.0,0.0
CPU.S3,medium,60,0.0,0.0
CPU.S3,high,60,0.0,0.0
CPU.S4,low,60,0.0,0.0
CPU.S4,medium,60,0.0,0.0
CPU.S4,high,60,0.0,0.0
GPU.S1,low,60,1100.5702330837148,277.0
GPU.S1,medium,60,1273.8327230844354,1179.0
GPU.S1,high,60,795.2074994641222,698.0
GPU.S2,low,60,110.0268491054847,108.0
GPU.S2,medium,60,133.0,133.0
GPU.S2,high,60,92.0,92.0
GPU.S3,low,60,0.0,0.0
GPU.S3,medium,60,0.0,0.0
GPU.S3,high,60,0.0,0.0
CPU.S1,low,61,98885.79084719383,98885.79084719381
CPU.S1,medium,61,297253.07079881406,297253.07079881406
CPU.S1,high,61,157521.24169273276,157521.24169273273
CPU.S2,low,61,245278.69533846437,245278.69533846434
CPU.S2,medium,61,127347.09175672478,127347.09175672475
CPU.S2,high,61,257292.0,257292.0
CPU.S3,low,61,0.0,0.0
CPU.S3,medium,61,0.0,0.0
CPU.S3,high,61,0.0,0.0
CPU.S4,low,61,0.0,0.0
CPU.S4,medium,61,0.0,0.0
CPU.S4,high,61,0.0,0.0
GPU.S1,low,61,1112.2120309766033,256.0
GPU.S1,medium,61,1287.999999999987,1288.0
GPU.S1,high,61,796.0,796.0
GPU.S2,low,61,111.6006082447262,111.6006082447262
GPU.S2,medium,61,157.0,157.0
GPU.S2,high,61,82.0,82.0
GPU.S3,low,61,0.0,0.0
GPU.S3,medium,61,0.0,0.0
GPU.S3,high,61,0.0,0.0
CPU.S1,low,62,95994.51797041502,8779.0
CPU.S1,medium,62,307084.13344640157,307084.13344640157
CPU.S1,high,62,162296.0,162296.0
CPU.S2,low,62,248800.94918229931,248800.94918229908
CPU.S2,medium,62,132912.0339456165,132912.03394561657
CPU.S2,high,62,254653.14082309682,254653.14082309685
CPU.S3,low,62,0.0,0.0
CPU.S3,medium,62,0.0,0.0
CPU.S3,high,62,0.0,0.0
CPU.S4,low,62,0.0,0.0
CPU.S4,medium,62,0.0,0.0
CPU.S4,high,62,0.0,0.0
GPU.S1,low,62,1034.6171480395747,247.0
GPU.S1,medium,62,1282.5078497813963,1262.0
GPU.S1,high,62,873.0,873.0
GPU.S2,low,62,140.4400055413644,134.0
GPU.S2,medium,62,166.1207048458847,161.0
GPU.S2,high,62,47.0,47.0
GPU.S3,low,62,0.0,0.0
GPU.S3,medium,62,0.0,0.0
GPU.S3,high,62,0.0,0.0
CPU.S1,low,63,95301.94420655277,0.0
CPU.S1,medium,63,294682.890559793,294682.890559793
CPU.S1,high,63,162714.22099443566,134886.0
CPU.S2,low,63,259582.42587043476,259582.42587043473
CPU.S2,medium,63,132187.31094855742,132187.31094855745
CPU.S2,high,63,250288.9999999999,250289.0
CPU.S3,low,63,0.0,0.0
CPU.S3,medium,63,0.0,0.0
CPU.S3,high,63,0.0,0.0
CPU.S4,low,63,0.0,0.0
CPU.S4,medium,63,0.0,0.0
CPU.S4,high,63,0.0,0.0
GPU.S1,low,63,1019.6804425424745,118.0
GPU.S1,medium,63,1332.0,1332.0
GPU.S1,high,63,831.0,831.0
GPU.S2,low,63,141.00000000001387,141.0
GPU.S2,medium,63,166.99999999998593,167.0
GPU.S2,high,63,43.0,43.0
GPU.S3,low,63,0.0,0.0
GPU.S3,medium,63,0.0,0.0
GPU.S3,high,63,0.0,0.0
CPU.S1,low,64,95867.71106805932,79009.0
CPU.S1,medium,64,304278.68614789605,304278.6861478961
CPU.S1,high,64,160557.01502221398,109838.0
CPU.S2,low,64,270562.731830028,262695.0
CPU.S2,medium,64,127564.88517552876,127564.88517552882
CPU.S2,high,64,252502.47335942203,239007.0
CPU.S3,low,64,0.0,0.0
CPU.S3,medium,64,0.0,0.0
CPU.S3,high,64,0.0,0.0
CPU.S4,low,64,0.0,0.0
CPU.S4,medium,64,0.0,0.0
CPU.S4,high,64,0.0,0.0
GPU.S1,low,64,461.72812949441845,311.0
GPU.S1,medium,64,1369.0,1369.0
GPU.S1,high,64,1297.0,1297.0
GPU.S2,low,64,122.39351557575054,118.0
GPU.S2,medium,64,198.0,198.0
GPU.S2,high,64,27.0,27.0
GPU.S3,low,64,0.0,0.0
GPU.S3,medium,64,0.0,0.0
GPU.S3,high,64,0.0,0.0
CPU.S1,low,65,94384.99999999996,94385.0
